height_diff,weight_diff,reach_diff,winner
5.08,0,2.54,1
7.62,-10.43,10.16,0
0,4.54,2.54,1
-15.24,0,-5.08,0
2.54,0,7.62,1
5.08,8.16,2.54,1
-5.08,0,7.62,1
5.08,9.08,5.08,0
-2.54,0,5.08,0
-5.08,-11.34,-2.54,1
-7.62,6.8,-15.24,1
-10.16,0,7.62,1
-2.54,-9.08,-2.54,0
0,-4.53,2.54,1
-5.08,0,10.16,1
-5.08,6.8,-12.7,1
12.7,0,2.54,0
0,11.34,-2.54,0
7.62,-6.8,2.54,0
0,0,7.62,1
15.24,9.07,12.7,0
-7.62,4.54,-12.7,1
2.54,0,5.08,0
-5.08,0,2.54,0
5.08,0,10.16,0
5.08,0,-2.54,0
-5.08,0,0,0
10.16,0,0,1
2.54,0,5.08,1
5.08,4.53,10.16,1
-2.54,-6.8,-2.54,1
20.32,-11.34,20.32,0
5.08,0,12.7,0
2.54,0,2.54,1
7.62,2.27,17.78,1
12.7,0,22.86,1
0,4.53,10.16,0
2.54,0,0,1
-7.62,13.6,-10.16,1
-2.54,0,10.16,1
2.54,0,-2.54,1
0,6.8,-5.08,0
0,4.53,5.08,1
-2.54,0,2.54,1
7.62,-4.54,0,0
-5.08,-6.8,0,0
0,-4.54,2.54,1
-2.54,0,-5.08,1
-5.08,-9.08,-15.24,1
-2.54,0,0,0
5.08,4.54,12.7,1
-2.54,0,0,0
-5.08,0,-5.08,1
-2.54,6.8,0,1
12.7,4.53,15.24,1
0,-4.54,5.08,1
7.62,6.8,12.7,1
-2.54,-9.08,0,0
0,4.54,7.62,1
-2.54,-4.54,-2.54,1
-2.54,-0.45,-2.54,0
-2.54,4.53,5.08,0
0,0,2.54,0
-7.62,0,-15.24,0
-7.62,0,-7.62,1
-2.54,0,-2.54,1
2.54,-6.8,-17.78,1
-2.54,9.08,-2.54,1
7.62,6.8,7.62,0
10.16,0,22.86,1
-2.54,6.8,-2.54,1
5.08,-0.91,10.16,1
7.62,0,2.54,1
2.54,0,0,0
10.16,9.07,10.16,1
0,0,2.54,1
-5.08,0,5.08,1
-2.54,0,-2.54,1
5.08,20.41,0,0
10.16,0,10.16,1
-5.08,-6.8,-5.08,0
0,0,-7.62,1
-2.54,0,-10.16,1
2.54,0,2.54,1
12.7,0,15.24,1
2.54,0,12.7,1
-7.62,0,-7.62,0
-10.16,-4.53,-7.62,0
-5.08,0,0,1
0,0,-5.08,0
-12.7,0,-17.78,1
-5.08,0,-2.54,1
0,0,5.08,1
2.54,4.53,10.16,1
0,0,-2.54,0
0,0,2.54,1
2.54,0,2.54,1
-7.62,-2.27,-2.54,0
-5.08,0,0,1
5.08,4.54,20.32,1
-2.54,0,-15.24,0
0,0,-5.08,0
-10.16,0,-2.54,1
-2.54,0,2.54,1
-2.54,0,2.54,1
-7.62,0,-7.62,1
-5.08,0,-5.08,1
5.08,0,2.54,1
-5.08,0,2.54,0
-5.08,4.54,-10.16,0
-5.08,0,-2.54,1
2.54,4.53,5.08,0
-7.62,0,-5.08,1
-2.54,0,5.08,1
2.54,0,0,0
-2.54,9.08,2.54,1
-2.54,0,-2.54,1
-12.7,-13.61,-17.78,0
-2.54,-9.08,-7.62,0
2.54,0,-2.54,1
-2.54,0,2.54,0
-2.54,0,7.62,0
-7.62,-6.8,-15.24,0
0,-4.53,5.08,0
0,0,-7.62,1
-7.62,-4.54,-5.08,0
-7.62,6.8,-5.08,1
5.08,6.8,10.16,1
-2.54,0,-10.16,1
5.08,0,17.78,1
-2.54,0,5.08,1
2.54,0,5.08,0
2.54,0,-2.54,0
7.62,0,2.54,0
7.62,0,7.62,1
0,9.08,-2.54,0
7.62,0,5.08,0
2.54,0,-2.54,1
7.62,0,2.54,0
0,-11.34,-5.08,0
2.54,0,0,1
10.16,0,12.7,1
2.54,0,0,1
-7.62,0,0,0
-2.54,0,-2.54,0
-5.08,0,5.08,0
-2.54,0,15.24,0
-2.54,-4.54,0,1
5.08,0,0,1
-2.54,0,-7.62,1
0,-4.53,-5.08,0
2.54,0,5.08,0
7.62,6.8,2.54,0
-2.54,-6.8,-10.16,0
-10.16,-6.8,-5.08,1
12.7,0,5.08,0
-12.7,4.54,-10.16,1
-2.54,0,-5.08,1
7.62,6.8,7.62,0
0,0,12.7,0
2.54,0,7.62,1
0,0,15.24,1
0,0,-7.62,1
0,6.8,-7.62,0
2.54,-4.53,-5.08,0
2.54,0,-2.54,1
12.7,6.8,2.54,1
-12.7,0,-10.16,0
0,0,5.08,1
2.54,-6.8,7.62,1
-7.62,0.91,0,1
-2.54,-12.7,-2.54,1
-2.54,-11.34,2.54,1
5.08,-8.16,2.54,1
-7.62,4.53,-2.54,1
-5.08,0,-5.08,1
7.62,0,7.62,0
0,0,2.54,0
-7.62,0,-2.54,0
2.54,0,15.24,1
-2.54,0,-10.16,0
10.16,4.53,20.32,0
2.54,0,0,0
-5.08,0,-5.08,0
2.54,0,-5.08,1
0,9.08,0,1
-2.54,0,-2.54,1
2.54,6.8,2.54,0
-2.54,-6.8,-5.08,1
5.08,0,7.62,0
-2.54,0,5.08,1
-2.54,19.5,12.7,1
-2.54,4.54,2.54,1
2.54,-9.07,-10.16,1
-10.16,-9.08,-12.7,0
5.08,0,5.08,0
5.08,4.54,7.62,0
5.08,9.07,-2.54,0
-5.08,0,-12.7,0
-5.08,0,-15.24,1
2.54,0,-7.62,1
-10.16,6.8,-7.62,1
-2.54,-4.54,-5.08,0
0,0,5.08,1
2.54,-6.8,7.62,0
-2.54,0,-5.08,1
0,6.8,-2.54,0
-10.16,-4.54,-2.54,0
5.08,0,-2.54,0
-2.54,6.8,-5.08,0
0,6.35,2.54,0
-2.54,-4.54,-10.16,1
2.54,15.87,0,1
2.54,6.8,-2.54,0
-5.08,0,0,0
-10.16,0,-7.62,0
-7.62,-4.53,-17.78,1
2.54,27.21,10.16,1
0,0,7.62,0
-5.08,0,-10.16,0
5.08,0,7.62,1
12.7,0,7.62,0
-2.54,-6.8,5.08,1
-2.54,0,2.54,1
-5.08,0,-2.54,1
-10.16,-6.8,-10.16,0
-2.54,0,-5.08,1
12.7,6.8,0,0
2.54,15.88,-2.54,1
0,0,7.62,0
-5.08,4.53,2.54,0
-7.62,0,-10.16,1
0,0,2.54,1
12.7,6.8,17.78,0
0,0,-5.08,0
-7.62,0,-5.08,0
-5.08,4.54,12.7,1
-12.7,0,0,0
0,0,-12.7,1
-20.32,-4.54,-15.24,1
0,0,-15.24,0
-10.16,0,-2.54,0
0,-4.54,-5.08,1
-2.54,-9.08,-12.7,0
-2.54,-9.08,5.08,1
0,0,12.7,1
-7.62,0,-20.32,1
0,0,-7.62,1
-5.08,0,0,1
-7.62,0,0,1
7.62,0,12.7,1
-2.54,0,0,1
12.7,4.54,10.16,1
5.08,0,2.54,0
-12.7,-6.8,-10.16,1
-2.54,0,-2.54,0
2.54,0,2.54,0
-5.08,9.08,5.08,1
0,0,-2.54,0
-2.54,-4.54,-7.62,0
0,0,-2.54,0
-10.16,-9.08,-15.24,1
-12.7,0,-12.7,1
0,0,-7.62,1
5.08,0,0,1
-5.08,6.8,-7.62,0
0,0,-7.62,1
-5.08,0,-2.54,1
7.62,-4.54,10.16,1
-10.16,0,-10.16,1
2.54,9.08,2.54,1
-10.16,10.43,-17.78,0
2.54,0,-2.54,1
-2.54,-11.34,-2.54,0
7.62,0,-5.08,1
-12.7,-6.8,-7.62,0
5.08,0,5.08,1
5.08,0,5.08,1
2.54,0,10.16,1
-5.08,0,-15.24,1
-2.54,4.08,0,0
-2.54,6.8,0,0
2.54,0,0,1
10.16,6.8,2.54,1
0,0,17.78,1
-2.54,4.53,0,1
-2.54,4.54,0,0
12.7,13.6,15.24,1
0,0,10.16,1
2.54,0,-5.08,1
-2.54,-9.08,2.54,1
-7.62,-10.89,-12.7,1
15.24,-12.25,12.7,1
0,9.08,2.54,1
-2.54,0,-5.08,0
7.62,0,7.62,1
7.62,0,7.62,1
-12.7,4.54,-7.62,1
0,-13.6,-5.08,0
5.08,0,0,1
-15.24,0,-5.08,0
-7.62,0,-7.62,1
-2.54,0,-7.62,1
-5.08,0,0,1
0,4.54,2.54,0
-2.54,6.8,0,1
-2.54,0,-7.62,1
12.7,0,17.78,1
10.16,4.53,10.16,1
5.08,0,7.62,1
5.08,0,5.08,1
7.62,19.5,27.94,1
-2.54,0,0,1
-10.16,10.43,-22.86,1
-2.54,0,10.16,1
-5.08,0,-5.08,1
0,11.34,-10.16,0
-5.08,0,-7.62,1
-5.08,-4.54,-10.16,0
0,-4.54,0,1
0,11.34,-7.62,1
10.16,13.16,17.78,0
5.08,6.8,12.7,0
0,0,5.08,1
-10.16,0,-12.7,1
10.16,15.88,15.24,1
2.54,4.54,5.08,0
-5.08,0,0,1
7.62,0,2.54,0
10.16,0,17.78,1
0,0,12.7,0
2.54,0,2.54,1
7.62,6.8,20.32,0
0,-4.54,-7.62,0
10.16,5.9,7.62,1
10.16,0,5.08,1
-2.54,-15.88,-5.08,0
10.16,0,7.62,1
0,0,-10.16,0
2.54,0,-5.08,0
10.16,-20.42,7.62,1
5.08,0,10.16,0
-5.08,6.8,7.62,1
0,0,-5.08,1
-15.24,0,-22.86,1
0,0,-7.62,1
2.54,0,0,1
-12.7,-9.08,-7.62,0
-5.08,0,5.08,0
0,-9.08,-2.54,0
-5.08,6.8,0,1
12.7,-6.8,15.24,0
-7.62,-6.8,-7.62,1
-5.08,0,-2.54,0
-2.54,0,2.54,1
-2.54,0,-2.54,0
2.54,6.8,2.54,0
0,0,-10.16,1
2.54,0,10.16,1
15.24,0,2.54,1
-5.08,0,0,1
33.02,0,30.48,0
-7.62,-6.8,-5.08,0
12.7,-6.8,10.16,1
2.54,9.08,0,0
7.62,0,7.62,1
-2.54,0,-2.54,0
-2.54,0,2.54,1
-5.08,0,-2.54,0
-7.62,6.8,-10.16,0
2.54,4.53,0,1
5.08,0,0,1
0,-4.54,7.62,1
0,0,7.62,1
-2.54,0,-2.54,0
0,2.27,-10.16,1
12.7,6.8,7.62,1
-5.08,4.54,-10.16,1
0,0,-10.16,1
-7.62,4.54,0,1
-2.54,-4.54,-5.08,1
-12.7,0,-5.08,1
-5.08,0,-7.62,1
2.54,-9.08,5.08,1
15.24,0,5.08,0
7.62,0,5.08,0
-7.62,0,-12.7,1
5.08,-9.08,5.08,1
2.54,0,5.08,1
-5.08,0,0,0
0,0.45,-5.08,0
-2.54,0,5.08,0
-2.54,0,2.54,1
0,0,2.54,0
-7.62,0,-2.54,1
-2.54,0,0,0
2.54,0,7.62,0
-2.54,-4.53,-12.7,0
-2.54,0,-2.54,0
0,-4.53,0,1
-2.54,0,-7.62,0
-7.62,0,-2.54,1
5.08,11.34,0,0
0,0,10.16,1
-10.16,4.54,-7.62,1
5.08,0,0,1
2.54,-2.26,-5.08,0
5.08,6.8,7.62,1
2.54,0,10.16,0
-2.54,0,-2.54,1
-12.7,0,-7.62,0
-5.08,-10.43,-5.08,1
-7.62,-4.54,0,0
0,6.8,-2.54,1
-5.08,0,-2.54,0
-2.54,0,7.62,1
-5.08,9.08,-10.16,0
7.62,-0.91,0,0
-5.08,0,0,1
2.54,0,2.54,0
0,-6.8,0,1
-5.08,0,-10.16,0
-2.54,0,-2.54,0
2.54,0,0,0
0,4.54,0,0
5.08,-4.53,2.54,0
-2.54,0,-2.54,0
-7.62,0,-5.08,0
-7.62,-0.91,-22.86,1
0,0,-12.7,1
-7.62,4.54,-5.08,1
-2.54,0,2.54,1
5.08,0,-2.54,0
-2.54,-6.8,7.62,1
2.54,0,10.16,0
2.54,4.53,2.54,0
5.08,0,5.08,0
-2.54,6.8,-7.62,1
2.54,6.8,0,1
-7.62,0,-12.7,1
-17.78,0,-10.16,1
7.62,0,10.16,0
-7.62,0,-15.24,1
-10.16,0,-7.62,0
-7.62,-6.8,-15.24,0
2.54,0,5.08,0
0,4.54,5.08,1
-2.54,0,-10.16,1
2.54,0,7.62,1
2.54,0,7.62,1
2.54,0,0,0
0,4.54,0,1
-7.62,0,-5.08,1
-7.62,6.8,2.54,1
-7.62,6.8,-7.62,1
7.62,0,10.16,1
0,0,12.7,0
-12.7,0,-12.7,0
-2.54,-6.8,7.62,1
12.7,0,20.32,1
2.54,0,5.08,0
5.08,-4.54,-2.54,1
10.16,6.8,17.78,1
2.54,0,-2.54,0
10.16,0,15.24,0
7.62,0,5.08,1
-2.54,0,0,1
-7.62,0,-10.16,0
0,0,2.54,1
-5.08,-9.08,-5.08,1
-2.54,-0.91,0,1
2.54,0,2.54,1
5.08,0,12.7,1
10.16,0,2.54,1
-2.54,0,15.24,1
2.54,-6.8,2.54,1
12.7,6.8,2.54,1
0,0,5.08,0
-5.08,0,-2.54,1
5.08,-4.08,-7.62,0
-7.62,0,-10.16,1
-5.08,4.53,-2.54,1
2.54,6.8,5.08,0
2.54,0,5.08,1
10.16,0,5.08,0
-5.08,0,-5.08,1
-2.54,0,-2.54,1
7.62,0,7.62,0
5.08,0,0,1
17.78,11.34,10.16,1
5.08,0,-2.54,1
-2.54,0,0,1
5.08,0,12.7,0
10.16,6.8,15.24,1
7.62,0,15.24,1
7.62,0,0,0
0,0,2.54,0
0,0,-2.54,0
5.08,0,7.62,0
2.54,0,5.08,0
10.16,28.58,25.4,1
2.54,0,-2.54,0
0,-9.08,2.54,1
-5.08,-4.54,-10.16,1
-7.62,0,-2.54,0
0,0,5.08,1
2.54,0,10.16,1
12.7,4.54,0,0
5.08,0,-10.16,1
-15.24,0,-25.4,1
7.62,6.8,15.24,1
7.62,15.88,5.08,1
10.16,0,5.08,1
-7.62,0,-5.08,0
7.62,0,5.08,0
0,0,7.62,0
7.62,4.53,20.32,0
-5.08,-11.34,-5.08,1
-2.54,-9.08,0,1
5.08,0,0,1
0,0,5.08,1
17.78,4.54,7.62,0
12.7,4.54,17.78,0
-2.54,-4.54,-2.54,1
0,-4.54,-7.62,0
-7.62,0,-7.62,0
10.16,-9.07,17.78,1
-2.54,0,0,0
-2.54,-6.8,2.54,0
5.08,0,5.08,0
7.62,0,7.62,1
5.08,0,2.54,1
5.08,0,2.54,0
-5.08,0,-17.78,0
2.54,0,0,1
5.08,0,-2.54,1
-7.62,-9.08,-7.62,0
0,4.53,2.54,1
-12.7,0,-12.7,1
-10.16,-4.54,-17.78,0
-2.54,6.8,2.54,0
0,0,7.62,1
2.54,-9.08,10.16,1
0,0,7.62,1
-5.08,6.8,-12.7,1
2.54,0,10.16,0
-15.24,-4.54,-15.24,1
0,4.54,-15.24,0
-2.54,0,0,1
0,0,2.54,0
-2.54,0,0,1
-5.08,9.08,-5.08,0
2.54,6.8,15.24,1
7.62,-10.89,10.16,1
2.54,-9.08,5.08,0
5.08,0,0,1
5.08,0,5.08,1
2.54,0,-5.08,1
0,4.54,-2.54,0
7.62,0,5.08,0
-5.08,0,-7.62,0
7.62,6.8,0,1
-2.54,0,-7.62,1
-5.08,0,5.08,1
5.08,6.8,10.16,1
2.54,0,5.08,1
5.08,0,7.62,1
-5.08,0,-5.08,1
10.16,0,7.62,1
5.08,0,-5.08,0
2.54,0,17.78,1
15.24,6.8,12.7,1
0,0,-7.62,0
-7.62,0,-2.54,0
7.62,6.8,12.7,1
5.08,-4.54,0,0
2.54,4.54,12.7,0
0,4.54,5.08,1
2.54,-11.8,-5.08,1
-7.62,-10.89,-12.7,1
-10.16,9.52,-10.16,1
17.78,11.34,5.08,1
-7.62,0,-17.78,0
7.62,-4.54,10.16,0
5.08,0,10.16,1
-7.62,0,-5.08,0
5.08,0,7.62,0
-2.54,0,2.54,1
-5.08,-4.54,0,1
10.16,4.54,5.08,1
-2.54,0,-2.54,1
7.62,-9.08,15.24,0
7.62,0,2.54,1
7.62,0,5.08,1
-2.54,0,0,1
0,0,5.08,1
-2.54,0,-5.08,0
10.16,6.8,12.7,1
2.54,-6.8,10.16,0
-15.24,-6.8,-10.16,0
-12.7,-2.27,-20.32,0
2.54,0,7.62,0
-10.16,4.53,0,1
0,-4.53,-10.16,1
-5.08,0,-7.62,1
-17.78,4.54,-17.78,1
5.08,0,-5.08,0
10.16,19.5,22.86,1
-2.54,0,0,1
0,-9.07,0,0
0,0,15.24,0
-5.08,0,7.62,1
12.7,22.68,15.24,1
-12.7,0,-17.78,0
-2.54,0,-2.54,1
-10.16,-4.54,0,1
7.62,0,12.7,1
2.54,9.08,5.08,1
0,0,2.54,0
0,0,7.62,1
10.16,6.8,15.24,0
0,0,5.08,1
-5.08,9.08,-2.54,1
-7.62,0,-5.08,0
0,-6.8,5.08,0
-5.08,-9.08,-5.08,1
5.08,0,7.62,0
-2.54,0,5.08,1
5.08,0,7.62,0
-7.62,-15.88,-5.08,0
-2.54,0,-2.54,0
-15.24,11.34,-25.4,1
-5.08,0,7.62,0
5.08,-6.8,2.54,0
5.08,0,7.62,1
0,0,2.54,1
-5.08,4.53,0,0
-5.08,0,-5.08,1
10.16,4.53,12.7,0
7.62,9.08,15.24,0
2.54,0,2.54,0
17.78,10.43,17.78,1
-2.54,-6.8,-5.08,0
-2.54,-4.54,2.54,1
-12.7,0,-20.32,1
-5.08,4.54,-10.16,1
5.08,-4.54,2.54,1
0,0,5.08,0
-2.54,0,2.54,0
-10.16,14.51,-10.16,0
5.08,0,5.08,1
2.54,4.54,10.16,1
2.54,9.08,-2.54,1
-5.08,4.54,7.62,1
7.62,4.54,10.16,0
0,0,7.62,1
15.24,6.8,17.78,1
0,0,10.16,1
-5.08,0,-10.16,1
0,9.08,-5.08,1
-2.54,-6.8,-15.24,0
5.08,4.54,5.08,1
-12.7,4.54,-5.08,1
0,0,2.54,1
-7.62,-24.95,-17.78,0
-2.54,-9.08,-2.54,1
2.54,0,0,0
-2.54,0,-5.08,0
-5.08,0,7.62,1
-17.78,-11.34,-17.78,1
-5.08,0,-7.62,1
-5.08,0,-5.08,0
0,-6.8,-10.16,1
2.54,-4.54,10.16,1
-5.08,-9.08,-10.16,1
-15.24,-6.8,-5.08,1
2.54,6.8,5.08,0
-5.08,-4.54,5.08,1
-5.08,-4.54,0,1
7.62,-4.54,7.62,1
-5.08,0,0,0
-2.54,-4.54,7.62,1
-2.54,0,2.54,0
-2.54,6.8,7.62,1
7.62,-6.8,12.7,0
-12.7,0,-12.7,0
-7.62,-4.54,-2.54,0
-2.54,4.54,-7.62,1
10.16,0,10.16,0
5.08,0,0,1
-2.54,-4.54,0,0
7.62,28.58,25.4,1
0,10.89,5.08,1
2.54,0,-2.54,0
-2.54,0,5.08,0
2.54,0,-10.16,0
2.54,0,7.62,0
10.16,0,5.08,0
-2.54,0,-10.16,0
10.16,0,17.78,0
0,4.54,17.78,1
-5.08,0,-2.54,0
-2.54,0,-2.54,0
2.54,-4.54,-5.08,1
7.62,0,2.54,0
5.08,0,7.62,1
-17.78,-4.53,-20.32,0
2.54,0,15.24,0
5.08,9.08,5.08,0
5.08,9.08,10.16,1
-2.54,0,-7.62,1
-7.62,0,-2.54,0
7.62,0,7.62,1
-5.08,9.08,-10.16,0
5.08,0,2.54,1
5.08,0,20.32,1
-7.62,0,0,0
0,0,-10.16,1
-7.62,0.91,0,0
-5.08,-6.8,0,0
-10.16,4.54,-2.54,1
0,0,-2.54,0
0,0,2.54,1
-5.08,4.53,2.54,0
7.62,4.54,2.54,1
-2.54,0,5.08,0
0,-4.54,-5.08,0
7.62,0,15.24,0
0,0,7.62,1
-2.54,0,-2.54,1
-7.62,6.8,-12.7,0
-7.62,0,-12.7,1
-2.54,0,-10.16,0
-7.62,0,-5.08,1
-10.16,-6.8,-15.24,0
2.54,-11.34,0,1
5.08,-14.96,0,0
-2.54,0,-7.62,1
-5.08,4.54,2.54,1
-17.78,-4.54,-7.62,0
-7.62,0,-5.08,0
2.54,11.34,2.54,1
-2.54,0,7.62,1
-2.54,-9.08,-7.62,0
7.62,9.08,-5.08,0
-7.62,-9.08,-5.08,1
-7.62,-4.54,-10.16,1
0,0,-2.54,1
10.16,4.54,-5.08,0
-2.54,0,0,0
0,0,-7.62,1
2.54,4.54,2.54,1
-7.62,-24.95,-12.7,0
-5.08,4.54,-5.08,0
-7.62,-6.8,-7.62,1
0,0,5.08,0
12.7,4.53,5.08,1
-30.48,-13.61,-25.4,0
10.16,22.68,20.32,1
5.08,0,-5.08,1
2.54,0,5.08,1
-5.08,0,0,0
7.62,19.5,27.94,1
-2.54,0,0,0
15.24,0,15.24,0
10.16,-4.53,12.7,1
12.7,6.8,15.24,1
7.62,0,17.78,1
0,0,-7.62,1
5.08,-9.08,-2.54,1
7.62,0,2.54,0
2.54,-6.8,5.08,1
5.08,-11.34,7.62,0
-2.54,0,-12.7,1
5.08,0,-2.54,0
2.54,0,-12.7,1
5.08,0,10.16,0
-5.08,0,-2.54,0
0,6.8,5.08,1
-5.08,0,-2.54,1
-7.62,4.54,-15.24,0
-2.54,-2.27,-2.54,1
7.62,-9.08,15.24,0
0,-4.54,5.08,1
-12.7,-6.8,-7.62,1
-2.54,0,-2.54,1
-5.08,0,-12.7,1
2.54,0,-5.08,1
2.54,0,15.24,0
-2.54,-6.8,2.54,0
7.62,0,-2.54,1
0,0,12.7,0
-2.54,0,2.54,0
-7.62,-4.53,-10.16,1
0,15.88,2.54,1
2.54,0,0,1
-2.54,0,-5.08,1
-7.62,0,2.54,1
5.08,6.8,-2.54,1
-7.62,-6.8,-2.54,0
5.08,0,0,0
0,0,5.08,1
-10.16,0,-7.62,0
0,4.54,-2.54,1
-2.54,4.54,-10.16,1
2.54,6.8,-5.08,1
0,4.54,0,1
5.08,0,2.54,1
0,9.08,2.54,0
-10.16,-4.54,5.08,1
2.54,0,0,1
0,0,-2.54,1
-2.54,0,-2.54,1
5.08,0,2.54,0
0,0,2.54,1
2.54,6.8,2.54,0
5.08,0,5.08,1
12.7,2.27,20.32,1
2.54,-6.8,-2.54,1
12.7,0,7.62,1
7.62,-2.27,-2.54,0
2.54,4.54,2.54,1
0,0,2.54,0
-5.08,0,-5.08,1
0,0,5.08,0
0,0,2.54,1
0,0,7.62,1
-5.08,12.25,7.62,0
10.16,0,17.78,1
-2.54,6.8,-2.54,1
-7.62,0,0,0
0,0,7.62,0
2.54,-9.08,-10.16,0
-2.54,6.8,2.54,1
0,4.54,-2.54,1
-7.62,-9.08,-5.08,1
10.16,0,7.62,1
0,0,-2.54,0
-7.62,0,-5.08,1
-5.08,9.08,5.08,1
-7.62,0,-10.16,0
7.62,4.54,2.54,0
-5.08,4.54,5.08,0
7.62,6.8,10.16,1
-7.62,0,-12.7,1
-2.54,0,2.54,1
0,0,-7.62,1
7.62,0.46,15.24,1
12.7,4.53,12.7,0
0,0,-2.54,0
0,15.88,-2.54,1
15.24,4.53,25.4,0
15.24,0,12.7,0
5.08,0,0,1
15.24,4.53,15.24,1
2.54,-4.54,5.08,0
-2.54,6.8,10.16,1
-2.54,-4.54,5.08,1
0,-9.08,-2.54,1
2.54,0,7.62,1
-2.54,-6.8,12.7,0
-7.62,0,-12.7,1
-2.54,0,-2.54,0
7.62,4.54,0,1
5.08,0,10.16,1
-15.24,-4.54,-12.7,0
0,0,10.16,1
5.08,15.88,10.16,1
7.62,0,0,0
-7.62,0,10.16,1
-2.54,-6.81,-2.54,0
2.54,0,2.54,0
2.54,0,-2.54,1
5.08,0,2.54,1
2.54,2.27,0,0
-5.08,6.8,-15.24,1
7.62,6.8,2.54,0
-7.62,-19.5,-20.32,0
-2.54,0,-5.08,1
0,0,7.62,1
2.54,0,0,0
-5.08,-6.8,-12.7,0
0,-9.08,0,1
-5.08,-4.54,0,1
